Video,Arena,Sequence,Individual,Group,REP,Beginning_seq,End_seq,Prop_time_lost,Smoothing_filter_window,Smoothing_Polyorder,Moving_threshold,Prop_time_moving,Average_Speed,Average_Speed_Moving,Traveled_Dist,Meander,Traveled_Dist_Moving,Meander_moving,Exploration_absolute_value,Exploration_relative_value,Exploration_method,Exploration_area,Exploration_aspect_param,Mean_nb_neighbours,Prop_time_with_at_least_one_neighbour,Mean_shortest_interind_distance,Mean_sum_interind_distances
REP_14.avi,2,2_min,DEL_14,DEL,14,59.98,120,0,15,2,0.28,0.6483075158,0.8398485595,1.220693959,50.4343166,15445.96118,47.52400254,307.851528,18.00465188,0.2705031273,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,2,3_min,DEL_14,DEL,14,120,179.98,0,15,2,0.28,0.7646383467,0.8958983433,1.125545084,53.76933381,8227.382605,51.65292167,285.4615593,17.4451239,0.2620967404,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,2,4_min,DEL_14,DEL,14,179.98,240,0,15,2,0.28,0.7819850832,1.178442965,1.459567929,70.76747937,2099.049973,68.54060594,253.953476,25.30025029,0.3801126992,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,2,5_min,DEL_14,DEL,14,240,268.7,0,15,2,0.28,0.8932853717,1.165208439,1.281038545,33.48092466,729.9827547,32.88109271,303.216306,13.33448806,0.200338265,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,3,General,CTR_14,CTR,14,0,268.7,0,15,2,0.28,0.08693422234,0.2311091687,1.539181987,62.09889428,16996.17373,35.95401851,533.4765928,22.29696714,0.3349911666,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,3,1_min,CTR_14,CTR,14,0,59.98,0,15,2,0.28,0.1792073521,0.6033247145,2.916995565,36.18908968,22149.04025,31.35581796,614.8485014,13.42142667,0.2016444366,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,3,2_min,CTR_14,CTR,14,59.98,120,0,15,2,0.28,0.08491107286,0.1339428917,0.3347085025,8.043495617,16399.76116,1.70669624,514.6390752,3.400637193,0.0510914069,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,3,3_min,CTR_14,CTR,14,120,179.98,0,15,2,0.28,0.01205510907,0.1028898051,0.3385008073,6.175160741,16502.45195,0.2449101449,490.3007139,2.456573049,0.03690772232,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,3,4_min,CTR_14,CTR,14,179.98,240,0,15,2,0.28,0.04360298336,0.1147743221,0.3749647743,6.892390815,16416.08421,0.9818199085,437.4544003,2.926933225,0.04397444592,Modern,0.2,NA,NA,NA,NA,NA
REP_14.avi,3,5_min,CTR_14,CTR,14,240,268.7,0,15,2,0.28,0.1450839329,0.167597011,0.3993394447,4.815707395,9691.319091,1.664774257,415.1763378,2.454343854,0.03687423074,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,0,General,COM_15,COM,15,0,300,0,15,2,0.28,0.9623315286,1.909129438,1.976805401,572.7322338,628.71403,570.696075,248.4459956,55.02768215,0.7553491788,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,0,1_min,COM_15,COM,15,0,59.99,0,15,2,0.28,0.9844470046,3.661122048,3.715966357,219.6394884,256.9829271,219.4625049,138.136496,40.48552762,0.5557332028,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,0,2_min,COM_15,COM,15,59.99,119.98,0,15,2,0.28,0.973517559,2.24305074,2.298878053,134.6435061,489.7736919,134.3402145,205.7705083,37.02637405,0.5082503959,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,0,3_min,COM_15,COM,15,119.98,179.98,0,15,2,0.28,0.9844559585,1.606685788,1.628966648,96.44445565,387.2575344,96.26198184,212.3606514,23.51745148,0.3228172979,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,0,4_min,COM_15,COM,15,179.98,239.97,0,15,2,0.28,0.9579735176,1.049425896,1.087686728,62.99384114,703.9435845,62.54659141,322.3073521,20.01427131,0.2747301505,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,0,5_min,COM_15,COM,15,239.97,298.99,0,15,2,0.28,0.9174956115,0.9973424049,1.070951683,58.90238,1201.533901,58.03131763,359.0362628,20.12127267,0.2761989275,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,1,General,IMI_15,IMI,15,0,300,0,15,2,0.28,0.9745421034,3.518311525,3.605286726,1055.481299,587.4512492,1054.038971,251.8058214,51.18845081,0.7384648781,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,1,1_min,IMI_15,IMI,15,0,59.99,0,15,2,0.28,0.9896313364,4.205032346,4.246854259,252.2699711,244.6214009,252.1372505,149.7253479,26.00690515,0.3751859207,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,1,2_min,IMI_15,IMI,15,59.99,119.98,0,15,2,0.28,0.985607369,4.052634627,4.109193949,243.2673168,516.0731033,243.1122798,236.0919601,29.23923811,0.421816837,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,1,3_min,IMI_15,IMI,15,119.98,179.98,0,15,2,0.28,0.9637305699,3.388154294,3.509198117,203.3805857,786.1841054,203.0064501,286.0463953,32.36066862,0.4668478305,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,1,4_min,IMI_15,IMI,15,179.98,239.97,0,15,2,0.28,0.9838802533,3.77549058,3.834229467,226.6312036,356.8964999,226.4470456,159.8432323,24.38460839,0.3517820246,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,1,5_min,IMI_15,IMI,15,239.97,298.99,0,15,2,0.28,0.9490930369,2.098932405,2.20087609,123.9615537,1048.258964,123.3652769,441.1280419,31.88250626,0.4599496708,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,2,General,DEL_15,DEL,15,0,300,0,15,2,0.28,0.9177514111,1.162116137,1.250609881,348.6308252,1504.800514,344.3207287,326.1431255,44.5811164,0.6497266916,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,2,1_min,DEL_15,DEL,15,0,59.99,0,15,2,0.28,0.9141705069,0.9960871834,1.071090744,59.75765803,804.7135145,58.7421298,363.9471662,12.52529022,0.1825440014,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,2,2_min,DEL_15,DEL,15,59.99,119.98,0,15,2,0.28,0.9015544041,1.082675274,1.182649969,64.98970006,1391.585058,64.00213743,353.4386192,16.98981079,0.2476100746,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,2,3_min,DEL_15,DEL,15,119.98,179.98,0,15,2,0.28,0.9015544041,0.8838222927,0.9607175556,53.05316109,1261.780915,51.99169548,363.3525847,8.650949058,0.1260792229,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,2,4_min,DEL_15,DEL,15,179.98,239.97,0,15,2,0.28,0.9487622337,1.361523201,1.424921608,81.72809206,672.2096194,81.1511494,252.8342679,25.13863365,0.3663712933,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,2,5_min,DEL_15,DEL,15,239.97,298.99,0,15,2,0.28,0.921591574,1.480455464,1.594127737,87.43471637,3445.120317,86.76611899,305.0253642,28.81346184,0.4199283632,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,3,General,CTR_15,CTR,15,0,300,0,15,2,0.28,0.7163921207,1.157590416,1.5660864,347.2731245,4790.622003,336.57571,256.199527,28.79785748,0.4326609898,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,3,1_min,CTR_15,CTR,15,0,59.99,0,15,2,0.28,0.1008064516,0.1429103528,0.401922155,8.573534662,16516.17752,2.430672742,541.4230196,1.373184209,0.02063081393,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,3,2_min,CTR_15,CTR,15,59.99,119.98,0,15,2,0.28,0.5820379965,0.6129549099,0.9521016497,36.79381686,5591.290585,33.26449763,359.3530106,13.17231411,0.1979017524,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,3,3_min,CTR_15,CTR,15,119.98,179.98,0,15,2,0.28,0.9781232009,1.345912974,1.372223033,80.79105768,490.7498466,80.56837036,256.5031409,17.86978558,0.2684768866,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,3,4_min,CTR_15,CTR,15,179.98,239.97,0,15,2,0.28,0.9660333909,1.619364261,1.669708266,97.20550582,451.1796464,96.8231147,228.6469099,17.09402567,0.2568218164,Modern,0.2,NA,NA,NA,NA,NA
REP_15.avi,3,5_min,CTR_15,CTR,15,239.97,298.99,0,15,2,0.28,0.9555295494,2.073897873,2.163154394,122.4830309,905.7160099,122.0731633,190.9552288,21.46380545,0.3224736882,Modern,0.2,NA,NA,NA,NA,NA
